TransactionID,Amount,CustomerID,Timestamp,MerchantID,TransactionAmount,AnomalyScore,FraudIndicator,Category,Name,Age,Address,AccountBalance,LastLogin,SuspiciousFlag,MerchantName,Location
481,44.37900942,1944,1/21/2022 0:00,2355,48.91908225,0.493223184,0,Online,Customer 1944,51,Address 1944,2462.046546,8/1/2024,0,Merchant 2355,Location 2355
482,70.04776805,1573,1/21/2022 1:00,2584,98.51810619,0.70614023,0,Food,Customer 1573,35,Address 1573,8400.252361,7/27/2023,1,Merchant 2584,Location 2584
483,36.97154017,1943,1/21/2022 2:00,2766,75.5559237,0.521515192,0,Retail,Customer 1943,26,Address 1943,1418.305006,7/31/2024,0,Merchant 2766,Location 2766
484,12.78702942,1219,1/21/2022 3:00,2136,18.22897709,0.539950495,0,Travel,Customer 1219,23,Address 1219,7649.649301,8/7/2022,0,Merchant 2136,Location 2136
485,58.70630746,1223,1/21/2022 4:00,2111,43.97107926,0.04313989,0,Other,Customer 1223,20,Address 1223,8213.344891,8/11/2022,0,Merchant 2111,Location 2111
486,45.96479076,1753,1/21/2022 5:00,2730,76.34450065,0.282083269,0,Food,Customer 1753,52,Address 1753,3905.923034,1/23/2024,0,Merchant 2730,Location 2730
487,22.08831316,1699,1/21/2022 6:00,2663,99.78432334,0.73384891,0,Other,Customer 1699,23,Address 1699,5295.868006,11/30/2023,0,Merchant 2663,Location 2663
488,95.7980331,1862,1/21/2022 7:00,2465,30.0806757,0.196192359,0,Travel,Customer 1862,35,Address 1862,6507.032237,5/11/2024,0,Merchant 2465,Location 2465
489,19.07706731,1197,1/21/2022 8:00,2261,23.85927031,0.800656149,0,Food,Customer 1197,18,Address 1197,3525.504348,7/16/2022,0,Merchant 2261,Location 2261
490,61.48247342,1690,1/21/2022 9:00,2922,34.81881393,0.675747727,0,Other,Customer 1690,24,Address 1690,5729.012454,11/21/2023,0,Merchant 2922,Location 2922
491,69.91745393,1207,1/21/2022 10:00,2866,16.83452621,0.351575611,0,Other,Customer 1207,38,Address 1207,5655.630626,7/26/2022,0,Merchant 2866,Location 2866
492,17.90393522,1122,1/21/2022 11:00,2616,29.26918586,0.772727554,0,Travel,Customer 1122,54,Address 1122,4998.111233,5/2/2022,0,Merchant 2616,Location 2616
493,22.27135442,1626,1/21/2022 12:00,2837,59.67109549,0.494255963,0,Other,Customer 1626,43,Address 1626,2802.599689,9/18/2023,0,Merchant 2837,Location 2837
494,21.08546902,1931,1/21/2022 13:00,2901,52.5483173,0.478646428,0,Travel,Customer 1931,26,Address 1931,6474.825825,7/19/2024,0,Merchant 2901,Location 2901
495,32.92013196,1343,1/21/2022 14:00,2397,80.31494215,0.159169849,0,Other,Customer 1343,48,Address 1343,8272.536632,12/9/2022,0,Merchant 2397,Location 2397
496,38.41119249,1126,1/21/2022 15:00,2164,72.22326538,0.804171429,0,Travel,Customer 1126,27,Address 1126,7080.103439,5/6/2022,0,Merchant 2164,Location 2164
497,69.39748499,1405,1/21/2022 16:00,2785,19.18059205,0.330203713,0,Travel,Customer 1405,59,Address 1405,9246.516979,2/9/2023,0,Merchant 2785,Location 2785
498,65.61696394,1587,1/21/2022 17:00,2583,56.83343012,0.199885053,0,Online,Customer 1587,41,Address 1587,8573.123086,8/10/2023,0,Merchant 2583,Location 2583
499,25.40830021,1276,1/21/2022 18:00,2733,60.60527993,0.256059743,0,Travel,Customer 1276,31,Address 1276,4961.926429,10/3/2022,0,Merchant 2733,Location 2733
500,67.29044395,1441,1/21/2022 19:00,2187,21.63628002,0.093706878,0,Food,Customer 1441,37,Address 1441,7268.82735,3/17/2023,0,Merchant 2187,Location 2187
501,91.69074023,1618,1/21/2022 20:00,2904,80.56381315,0.375906225,0,Travel,Customer 1618,27,Address 1618,6741.429339,9/10/2023,0,Merchant 2904,Location 2904
502,77.45618082,1484,1/21/2022 21:00,2080,87.96458748,0.954584982,0,Retail,Customer 1484,21,Address 1484,8149.305816,4/29/2023,0,Merchant 2080,Location 2080
503,45.158314,1655,1/21/2022 22:00,2127,72.76321184,0.678564873,0,Online,Customer 1655,50,Address 1655,2152.99219,10/17/2023,0,Merchant 2127,Location 2127
504,93.49535668,1025,1/21/2022 23:00,2128,10.90584595,0.571474422,0,Other,Customer 1025,18,Address 1025,4450.39007,1/25/2022,0,Merchant 2128,Location 2128
505,53.93116102,1794,1/22/2022 0:00,2984,41.78574541,0.485176949,0,Travel,Customer 1794,48,Address 1794,8336.538201,3/4/2024,0,Merchant 2984,Location 2984
506,81.71166646,1295,1/22/2022 1:00,2857,88.89654527,0.53919304,0,Other,Customer 1295,60,Address 1295,5483.470359,10/22/2022,0,Merchant 2857,Location 2857
507,59.46381399,1741,1/22/2022 2:00,2991,77.98288716,0.751191494,0,Travel,Customer 1741,33,Address 1741,9992.495729,1/11/2024,0,Merchant 2991,Location 2991
508,14.13938756,1266,1/22/2022 3:00,2772,91.66415279,0.210671702,0,Online,Customer 1266,50,Address 1266,1773.808506,9/23/2022,0,Merchant 2772,Location 2772
509,61.48081499,1600,1/22/2022 4:00,2208,55.99920314,0.686302465,0,Other,Customer 1600,55,Address 1600,9402.340679,8/23/2023,0,Merchant 2208,Location 2208
510,56.79197048,1825,1/22/2022 5:00,2315,23.45026384,0.905970188,0,Other,Customer 1825,54,Address 1825,4886.010825,4/4/2024,0,Merchant 2315,Location 2315
511,54.78567419,1174,1/22/2022 6:00,2007,29.48543442,0.255605526,0,Other,Customer 1174,27,Address 1174,9301.241151,6/23/2022,0,Merchant 2007,Location 2007
512,23.52117899,1792,1/22/2022 7:00,2096,42.0865899,0.358194863,0,Travel,Customer 1792,28,Address 1792,7699.460321,3/2/2024,0,Merchant 2096,Location 2096
513,57.82044735,1613,1/22/2022 8:00,2867,64.97010132,0.647216915,0,Food,Customer 1613,21,Address 1613,8486.464783,9/5/2023,0,Merchant 2867,Location 2867
514,47.31206588,1562,1/22/2022 9:00,2841,21.79619775,0.693242014,0,Travel,Customer 1562,43,Address 1562,9938.922919,7/16/2023,0,Merchant 2841,Location 2841
515,25.03864029,1265,1/22/2022 10:00,2268,45.52564851,0.892593983,0,Food,Customer 1265,47,Address 1265,7502.562161,9/22/2022,0,Merchant 2268,Location 2268
516,19.7440923,1360,1/22/2022 11:00,2352,74.36791474,0.334361335,0,Travel,Customer 1360,55,Address 1360,6839.033502,12/26/2022,0,Merchant 2352,Location 2352
517,63.1475271,1356,1/22/2022 12:00,2372,19.50854396,0.173290011,0,Retail,Customer 1356,44,Address 1356,7927.594272,12/22/2022,0,Merchant 2372,Location 2372
518,77.02315549,1352,1/22/2022 13:00,2444,58.71501978,0.630291593,0,Other,Customer 1352,20,Address 1352,8130.737893,12/18/2022,0,Merchant 2444,Location 2444
519,42.6041988,1697,1/22/2022 14:00,2038,49.41620363,0.325068691,1,Other,Customer 1697,59,Address 1697,6865.652981,11/28/2023,0,Merchant 2038,Location 2038
520,98.5949464,1050,1/22/2022 15:00,2933,45.50508591,0.623865127,0,Online,Customer 1050,57,Address 1050,7921.752971,2/19/2022,0,Merchant 2933,Location 2933
521,29.32097037,1604,1/22/2022 16:00,2415,72.13402241,0.521600108,0,Food,Customer 1604,36,Address 1604,4470.138106,8/27/2023,0,Merchant 2415,Location 2415
522,26.18436653,1608,1/22/2022 17:00,2705,65.68261892,0.933887484,0,Food,Customer 1608,28,Address 1608,4084.721807,8/31/2023,0,Merchant 2705,Location 2705
523,10.9330459,1318,1/22/2022 18:00,2090,77.9170909,0.164968965,0,Other,Customer 1318,61,Address 1318,3354.518349,11/14/2022,0,Merchant 2090,Location 2090
524,53.80042414,1503,1/22/2022 19:00,2101,66.31709716,0.252487298,0,Retail,Customer 1503,37,Address 1503,4370.431522,5/18/2023,0,Merchant 2101,Location 2101
525,28.32936502,1029,1/22/2022 20:00,2954,51.6576877,0.439010743,0,Travel,Customer 1029,37,Address 1029,8467.122623,1/29/2022,0,Merchant 2954,Location 2954
526,76.27368429,1052,1/22/2022 21:00,2066,45.90027099,0.14327047,0,Food,Customer 1052,38,Address 1052,7224.63212,2/21/2022,0,Merchant 2066,Location 2066
527,39.82600629,1111,1/22/2022 22:00,2670,99.16801169,0.272629749,0,Other,Customer 1111,32,Address 1111,7980.849544,4/21/2022,0,Merchant 2670,Location 2670
528,70.0081014,1501,1/22/2022 23:00,2200,75.62932809,0.747123806,0,Travel,Customer 1501,48,Address 1501,2342.87435,5/16/2023,0,Merchant 2200,Location 2200
529,89.71731744,1828,1/23/2022 0:00,2833,29.50164317,0.664551097,0,Food,Customer 1828,62,Address 1828,2077.514821,4/7/2024,0,Merchant 2833,Location 2833
530,27.2545405,1231,1/23/2022 1:00,2203,32.12537893,0.301766121,0,Online,Customer 1231,63,Address 1231,1631.060796,8/19/2022,0,Merchant 2203,Location 2203
531,42.27816571,1978,1/23/2022 2:00,2255,67.3907402,0.330994731,0,Retail,Customer 1978,51,Address 1978,7710.801195,9/4/2024,0,Merchant 2255,Location 2255
532,57.13668561,1496,1/23/2022 3:00,2359,28.47403121,0.469157467,0,Other,Customer 1496,34,Address 1496,8472.420333,5/11/2023,0,Merchant 2359,Location 2359
533,81.49987555,1629,1/23/2022 4:00,2660,36.28961236,0.501620007,0,Food,Customer 1629,33,Address 1629,2866.80121,9/21/2023,0,Merchant 2660,Location 2660
534,49.10992851,1477,1/23/2022 5:00,2489,21.9683765,0.264070039,0,Other,Customer 1477,31,Address 1477,4219.355106,4/22/2023,0,Merchant 2489,Location 2489
535,42.02200367,1425,1/23/2022 6:00,2499,76.8709377,0.272199092,0,Online,Customer 1425,56,Address 1425,6441.933113,3/1/2023,0,Merchant 2499,Location 2499
536,80.51907114,1837,1/23/2022 7:00,2538,97.24429793,0.918230498,0,Food,Customer 1837,29,Address 1837,2223.166958,4/16/2024,0,Merchant 2538,Location 2538
537,95.22332544,1954,1/23/2022 8:00,2553,44.0797387,0.459526692,0,Other,Customer 1954,46,Address 1954,1418.001228,8/11/2024,0,Merchant 2553,Location 2553
538,77.11603143,1146,1/23/2022 9:00,2308,28.86185267,0.191402886,0,Food,Customer 1146,23,Address 1146,4750.725055,5/26/2022,0,Merchant 2308,Location 2308
539,59.58695557,1591,1/23/2022 10:00,2830,80.17991438,0.182236818,0,Food,Customer 1591,36,Address 1591,7962.410275,8/14/2023,0,Merchant 2830,Location 2830
540,44.12676518,1764,1/23/2022 11:00,2684,22.02946182,0.585180274,0,Online,Customer 1764,49,Address 1764,7695.154348,2/3/2024,0,Merchant 2684,Location 2684
541,69.23669464,1510,1/23/2022 12:00,2934,80.3178113,0.4805409,0,Other,Customer 1510,53,Address 1510,7685.510723,5/25/2023,0,Merchant 2934,Location 2934
542,44.09464247,1382,1/23/2022 13:00,2657,77.23851862,0.56851222,0,Food,Customer 1382,40,Address 1382,2896.257873,1/17/2023,0,Merchant 2657,Location 2657
543,99.77535839,1439,1/23/2022 14:00,2379,49.85472624,0.832011713,0,Travel,Customer 1439,47,Address 1439,8557.608089,3/15/2023,0,Merchant 2379,Location 2379
544,52.99118399,1955,1/23/2022 15:00,2643,20.29534792,0.476812409,0,Retail,Customer 1955,34,Address 1955,9288.355525,8/12/2024,0,Merchant 2643,Location 2643
545,68.36571539,1016,1/23/2022 16:00,2264,46.78951927,0.810428829,0,Other,Customer 1016,22,Address 1016,8612.857297,1/16/2022,0,Merchant 2264,Location 2264
546,12.30106821,1460,1/23/2022 17:00,2784,71.10757834,0.827116639,0,Travel,Customer 1460,29,Address 1460,5363.917913,4/5/2023,0,Merchant 2784,Location 2784
547,98.6464022,1073,1/23/2022 18:00,2365,14.02476238,0.306167111,0,Food,Customer 1073,56,Address 1073,2392.922412,3/14/2022,0,Merchant 2365,Location 2365
548,85.31413995,1814,1/23/2022 19:00,2515,76.12515769,0.413530827,0,Retail,Customer 1814,28,Address 1814,6484.647812,3/24/2024,0,Merchant 2515,Location 2515
549,21.03264936,1660,1/23/2022 20:00,2028,25.07008359,0.358616666,1,Food,Customer 1660,34,Address 1660,6435.390885,10/22/2023,0,Merchant 2028,Location 2028
550,82.00373953,1204,1/23/2022 21:00,2329,31.61403546,0.952755619,0,Food,Customer 1204,45,Address 1204,3152.247787,7/23/2022,0,Merchant 2329,Location 2329
551,82.16413416,1897,1/23/2022 22:00,2823,64.56228438,0.764758014,0,Food,Customer 1897,27,Address 1897,2518.738874,6/15/2024,0,Merchant 2823,Location 2823
552,30.56109937,1260,1/23/2022 23:00,2325,42.93345792,0.853940862,0,Retail,Customer 1260,64,Address 1260,4878.415267,9/17/2022,0,Merchant 2325,Location 2325
553,52.69894801,1507,1/24/2022 0:00,2126,35.56554173,0.289009331,1,Food,Customer 1507,39,Address 1507,4994.358138,5/22/2023,1,Merchant 2126,Location 2126
554,66.54225116,1119,1/24/2022 1:00,2309,22.58265334,0.202894515,0,Retail,Customer 1119,61,Address 1119,6254.404271,4/29/2022,0,Merchant 2309,Location 2309
555,66.48799723,1141,1/24/2022 2:00,2140,14.59704183,0.145004005,0,Online,Customer 1141,28,Address 1141,4082.516866,5/21/2022,0,Merchant 2140,Location 2140
556,74.17323414,1822,1/24/2022 3:00,2730,55.25302445,0.263899219,0,Retail,Customer 1822,44,Address 1822,8603.321935,4/1/2024,0,Merchant 2730,Location 2730
557,66.24446927,1307,1/24/2022 4:00,2301,58.84568784,0.708116673,0,Food,Customer 1307,31,Address 1307,8449.539576,11/3/2022,0,Merchant 2301,Location 2301
558,18.42478705,1176,1/24/2022 5:00,2743,57.22281084,0.065989496,0,Food,Customer 1176,20,Address 1176,5493.960539,6/25/2022,0,Merchant 2743,Location 2743
559,96.40709405,1634,1/24/2022 6:00,2570,98.80181671,0.000312921,0,Food,Customer 1634,44,Address 1634,5302.392311,9/26/2023,0,Merchant 2570,Location 2570
560,37.37105363,1289,1/24/2022 7:00,2283,63.46213452,0.251172204,0,Food,Customer 1289,31,Address 1289,9393.910943,10/16/2022,0,Merchant 2283,Location 2283
561,57.89155841,1923,1/24/2022 8:00,2791,49.0896079,0.365354401,0,Other,Customer 1923,41,Address 1923,3340.637586,7/11/2024,0,Merchant 2791,Location 2791
562,65.14444374,1668,1/24/2022 9:00,2501,80.73234233,0.261152021,0,Other,Customer 1668,47,Address 1668,7721.503342,10/30/2023,0,Merchant 2501,Location 2501
563,50.94634467,1732,1/24/2022 10:00,2123,28.19470945,0.762531509,0,Retail,Customer 1732,42,Address 1732,6497.372203,1/2/2024,0,Merchant 2123,Location 2123
564,90.15169746,1666,1/24/2022 11:00,2879,28.08181246,0.252799809,0,Online,Customer 1666,36,Address 1666,9674.062164,10/28/2023,0,Merchant 2879,Location 2879
565,49.69599608,1624,1/24/2022 12:00,2212,71.22961284,0.689377719,0,Food,Customer 1624,18,Address 1624,4741.807019,9/16/2023,0,Merchant 2212,Location 2212
566,71.98504539,1786,1/24/2022 13:00,2559,12.94783816,0.45039549,0,Other,Customer 1786,50,Address 1786,1656.961894,2/25/2024,0,Merchant 2559,Location 2559
567,39.17632975,1019,1/24/2022 14:00,2444,12.48165791,0.054476091,0,Retail,Customer 1019,37,Address 1019,3797.734536,1/19/2022,0,Merchant 2444,Location 2444
568,50.82386518,1978,1/24/2022 15:00,2112,65.99753208,0.819214419,0,Online,Customer 1978,51,Address 1978,7710.801195,9/4/2024,0,Merchant 2112,Location 2112
569,85.30076767,1655,1/24/2022 16:00,2922,73.61284284,0.108578432,0,Food,Customer 1655,50,Address 1655,2152.99219,10/17/2023,0,Merchant 2922,Location 2922
570,80.89642699,1264,1/24/2022 17:00,2129,45.70892854,0.770579441,0,Travel,Customer 1264,23,Address 1264,6025.002661,9/21/2022,0,Merchant 2129,Location 2129
571,55.69524903,1487,1/24/2022 18:00,2739,23.20161469,0.707336007,0,Travel,Customer 1487,51,Address 1487,8466.092665,5/2/2023,0,Merchant 2739,Location 2739
572,88.50391549,1219,1/24/2022 19:00,2008,23.83070313,0.615792114,0,Online,Customer 1219,23,Address 1219,7649.649301,8/7/2022,0,Merchant 2008,Location 2008
573,75.88625236,1102,1/24/2022 20:00,2227,60.08855743,0.432446869,0,Travel,Customer 1102,28,Address 1102,7398.457249,4/12/2022,0,Merchant 2227,Location 2227
574,35.17601923,1799,1/24/2022 21:00,2970,95.82571215,0.171011579,0,Online,Customer 1799,24,Address 1799,4309.686015,3/9/2024,0,Merchant 2970,Location 2970
575,62.98349325,1137,1/24/2022 22:00,2380,90.20980447,0.241380289,0,Retail,Customer 1137,52,Address 1137,4843.333769,5/17/2022,0,Merchant 2380,Location 2380
576,97.0455293,1125,1/24/2022 23:00,2736,73.46425263,0.612281035,0,Food,Customer 1125,58,Address 1125,8801.922036,5/5/2022,0,Merchant 2736,Location 2736
577,76.76312544,1051,1/25/2022 0:00,2601,86.65348345,0.030501432,0,Other,Customer 1051,30,Address 1051,4620.924284,2/20/2022,0,Merchant 2601,Location 2601
578,62.16550879,1268,1/25/2022 1:00,2748,77.29106098,0.453534605,0,Travel,Customer 1268,40,Address 1268,5840.971695,9/25/2022,0,Merchant 2748,Location 2748
579,28.50007284,1882,1/25/2022 2:00,2783,34.84523604,0.925580638,0,Travel,Customer 1882,36,Address 1882,3608.806986,5/31/2024,0,Merchant 2783,Location 2783
580,39.91796999,1751,1/25/2022 3:00,2885,27.27425253,0.728558323,0,Online,Customer 1751,35,Address 1751,3532.245916,1/21/2024,0,Merchant 2885,Location 2885
581,84.4988601,1769,1/25/2022 4:00,2471,27.77621063,0.615131875,0,Travel,Customer 1769,34,Address 1769,9517.546957,2/8/2024,0,Merchant 2471,Location 2471
582,78.29820914,1853,1/25/2022 5:00,2707,66.42840134,0.894359844,0,Online,Customer 1853,30,Address 1853,1767.822691,5/2/2024,0,Merchant 2707,Location 2707
583,79.2026148,1622,1/25/2022 6:00,2734,66.9855725,0.678399473,0,Online,Customer 1622,21,Address 1622,5611.751691,9/14/2023,0,Merchant 2734,Location 2734
584,50.31919079,1412,1/25/2022 7:00,2641,70.96202153,0.714337052,0,Online,Customer 1412,19,Address 1412,2730.96017,2/16/2023,0,Merchant 2641,Location 2641
585,18.47913428,1036,1/25/2022 8:00,2362,96.86197649,0.295140044,0,Online,Customer 1036,37,Address 1036,9381.145219,2/5/2022,0,Merchant 2362,Location 2362
586,55.64896765,1665,1/25/2022 9:00,2700,75.70566038,0.895843609,0,Travel,Customer 1665,30,Address 1665,5714.503201,10/27/2023,0,Merchant 2700,Location 2700
587,72.41360119,1299,1/25/2022 10:00,2881,79.87859224,0.328138408,0,Food,Customer 1299,31,Address 1299,4661.555926,10/26/2022,0,Merchant 2881,Location 2881
588,74.32146924,1351,1/25/2022 11:00,2142,63.0142397,0.610811417,0,Other,Customer 1351,32,Address 1351,6685.598454,12/17/2022,0,Merchant 2142,Location 2142
589,25.97962924,1096,1/25/2022 12:00,2749,97.12673921,0.457051824,0,Travel,Customer 1096,57,Address 1096,6439.742318,4/6/2022,0,Merchant 2749,Location 2749
590,70.54331536,1299,1/25/2022 13:00,2460,68.27403801,0.729789097,0,Food,Customer 1299,31,Address 1299,4661.555926,10/26/2022,0,Merchant 2460,Location 2460
591,82.50807122,1367,1/25/2022 14:00,2709,18.78711994,0.97409971,0,Travel,Customer 1367,19,Address 1367,6381.958128,1/2/2023,0,Merchant 2709,Location 2709
592,57.87803872,1315,1/25/2022 15:00,2256,73.96965272,0.043564933,0,Retail,Customer 1315,51,Address 1315,3432.046286,11/11/2022,0,Merchant 2256,Location 2256
593,27.87987923,1531,1/25/2022 16:00,2091,33.88586296,0.989508393,0,Other,Customer 1531,29,Address 1531,3163.58835,6/15/2023,0,Merchant 2091,Location 2091
594,22.01321045,1796,1/25/2022 17:00,2176,10.1432748,0.12327813,0,Other,Customer 1796,33,Address 1796,5588.049942,3/6/2024,0,Merchant 2176,Location 2176
595,14.71386199,1340,1/25/2022 18:00,2387,89.72475793,0.6844904,0,Other,Customer 1340,43,Address 1340,7309.477444,12/6/2022,0,Merchant 2387,Location 2387
596,44.32303083,1973,1/25/2022 19:00,2444,86.91609664,0.389607518,0,Travel,Customer 1973,29,Address 1973,9772.83232,8/30/2024,0,Merchant 2444,Location 2444
597,93.92398331,1626,1/25/2022 20:00,2486,24.23981157,0.003313462,0,Food,Customer 1626,43,Address 1626,2802.599689,9/18/2023,0,Merchant 2486,Location 2486
598,13.9127747,1558,1/25/2022 21:00,2979,72.91096187,0.909676444,0,Retail,Customer 1558,35,Address 1558,9927.157719,7/12/2023,0,Merchant 2979,Location 2979
599,81.80865066,1005,1/25/2022 22:00,2191,82.85202509,0.661492958,0,Other,Customer 1005,46,Address 1005,5405.766914,1/5/2022,0,Merchant 2191,Location 2191
600,49.68126992,1510,1/25/2022 23:00,2131,60.49814144,0.468432617,0,Food,Customer 1510,53,Address 1510,7685.510723,5/25/2023,0,Merchant 2131,Location 2131
601,74.02517525,1565,1/26/2022 0:00,2489,83.12195364,0.018794412,0,Retail,Customer 1565,33,Address 1565,8921.442888,7/19/2023,0,Merchant 2489,Location 2489
602,71.22190552,1573,1/26/2022 1:00,2383,28.88706841,0.326183993,0,Retail,Customer 1573,35,Address 1573,8400.252361,7/27/2023,1,Merchant 2383,Location 2383
603,45.39753679,1691,1/26/2022 2:00,2677,64.63368175,0.641303091,0,Travel,Customer 1691,47,Address 1691,6089.047769,11/22/2023,0,Merchant 2677,Location 2677
604,68.30467543,1176,1/26/2022 3:00,2175,94.80117505,0.265554035,0,Travel,Customer 1176,20,Address 1176,5493.960539,6/25/2022,0,Merchant 2175,Location 2175
605,30.69954503,1470,1/26/2022 4:00,2023,80.11902469,0.839810095,0,Other,Customer 1470,26,Address 1470,5964.380701,4/15/2023,0,Merchant 2023,Location 2023
606,55.29436013,1174,1/26/2022 5:00,2637,36.05423423,0.710809052,0,Online,Customer 1174,27,Address 1174,9301.241151,6/23/2022,0,Merchant 2637,Location 2637
607,58.88182922,1289,1/26/2022 6:00,2365,49.12298791,0.548974063,1,Online,Customer 1289,31,Address 1289,9393.910943,10/16/2022,0,Merchant 2365,Location 2365
608,26.43608026,1755,1/26/2022 7:00,2224,85.80333329,0.986039738,0,Food,Customer 1755,42,Address 1755,2653.251468,1/25/2024,0,Merchant 2224,Location 2224
609,90.48071057,1132,1/26/2022 8:00,2922,71.46226603,0.249427356,1,Online,Customer 1132,47,Address 1132,4552.105269,5/12/2022,0,Merchant 2922,Location 2922
610,90.60563652,1239,1/26/2022 9:00,2146,90.01981973,0.51226005,0,Other,Customer 1239,40,Address 1239,8704.182255,8/27/2022,0,Merchant 2146,Location 2146
611,88.34186423,1912,1/26/2022 10:00,2220,35.53622466,0.646370916,1,Food,Customer 1912,45,Address 1912,9262.12494,6/30/2024,0,Merchant 2220,Location 2220
612,36.90222621,1414,1/26/2022 11:00,2884,61.05825497,0.806757524,0,Travel,Customer 1414,18,Address 1414,2560.12038,2/18/2023,0,Merchant 2884,Location 2884
613,16.18284657,1770,1/26/2022 12:00,2184,33.42063795,0.260798918,0,Other,Customer 1770,36,Address 1770,6847.490921,2/9/2024,1,Merchant 2184,Location 2184
614,11.56483628,1639,1/26/2022 13:00,2094,30.22084018,0.291309745,0,Food,Customer 1639,54,Address 1639,6463.307957,10/1/2023,0,Merchant 2094,Location 2094
615,14.56053751,1043,1/26/2022 14:00,2215,59.31212837,0.228355122,0,Online,Customer 1043,25,Address 1043,8236.476448,2/12/2022,0,Merchant 2215,Location 2215
616,40.83608859,1845,1/26/2022 15:00,2951,10.23072664,0.818134131,0,Online,Customer 1845,24,Address 1845,9347.479356,4/24/2024,0,Merchant 2951,Location 2951
617,10.98045532,1821,1/26/2022 16:00,2491,97.42511636,0.570423907,0,Food,Customer 1821,26,Address 1821,9713.657683,3/31/2024,0,Merchant 2491,Location 2491
618,68.16151267,1595,1/26/2022 17:00,2668,39.0257062,0.106593029,0,Retail,Customer 1595,53,Address 1595,1150.295949,8/18/2023,0,Merchant 2668,Location 2668
619,51.20871488,1686,1/26/2022 18:00,2598,96.44332489,0.301136918,0,Food,Customer 1686,51,Address 1686,1401.272583,11/17/2023,0,Merchant 2598,Location 2598
620,30.79084604,1901,1/26/2022 19:00,2856,66.39535274,0.604532605,0,Retail,Customer 1901,57,Address 1901,1828.702205,6/19/2024,0,Merchant 2856,Location 2856
621,30.6527214,1139,1/26/2022 20:00,2557,36.53461968,0.373184155,0,Other,Customer 1139,21,Address 1139,3039.514205,5/19/2022,0,Merchant 2557,Location 2557
622,77.36867757,1406,1/26/2022 21:00,2655,32.67471583,0.658901922,0,Food,Customer 1406,56,Address 1406,6284.739666,2/10/2023,0,Merchant 2655,Location 2655
623,75.26230757,1730,1/26/2022 22:00,2004,99.09515145,0.840506175,0,Food,Customer 1730,54,Address 1730,3967.076794,12/31/2023,0,Merchant 2004,Location 2004
624,91.48057444,1237,1/26/2022 23:00,2932,13.85949637,0.67319504,0,Travel,Customer 1237,32,Address 1237,5160.483332,8/25/2022,0,Merchant 2932,Location 2932
625,55.15725947,1758,1/27/2022 0:00,2051,93.48532682,0.146960704,0,Retail,Customer 1758,38,Address 1758,2203.57628,1/28/2024,1,Merchant 2051,Location 2051
626,25.54872914,1385,1/27/2022 1:00,2196,62.0811763,0.339854609,0,Retail,Customer 1385,36,Address 1385,4335.814032,1/20/2023,0,Merchant 2196,Location 2196
627,96.58421669,1263,1/27/2022 2:00,2292,99.13454678,0.114209413,0,Online,Customer 1263,21,Address 1263,3583.382688,9/20/2022,0,Merchant 2292,Location 2292
628,28.21936015,1736,1/27/2022 3:00,2211,58.85787927,0.948280598,0,Other,Customer 1736,52,Address 1736,9279.108538,1/6/2024,0,Merchant 2211,Location 2211
629,81.21645066,1626,1/27/2022 4:00,2265,85.23285275,0.385798342,0,Travel,Customer 1626,43,Address 1626,2802.599689,9/18/2023,0,Merchant 2265,Location 2265
630,52.32636057,1399,1/27/2022 5:00,2115,95.74381608,0.140532315,0,Travel,Customer 1399,18,Address 1399,9447.729498,2/3/2023,0,Merchant 2115,Location 2115
631,42.32786547,1137,1/27/2022 6:00,2303,56.75233728,0.227419909,0,Online,Customer 1137,52,Address 1137,4843.333769,5/17/2022,0,Merchant 2303,Location 2303
632,79.37134605,1612,1/27/2022 7:00,2941,50.69065749,0.643175668,0,Online,Customer 1612,23,Address 1612,1437.942753,9/4/2023,0,Merchant 2941,Location 2941
633,11.70508241,1303,1/27/2022 8:00,2961,71.57334691,0.521977143,0,Food,Customer 1303,35,Address 1303,6650.956372,10/30/2022,0,Merchant 2961,Location 2961
634,93.76508796,1865,1/27/2022 9:00,2332,20.78162741,0.278422773,0,Online,Customer 1865,45,Address 1865,4468.344079,5/14/2024,0,Merchant 2332,Location 2332
635,83.14607235,1147,1/27/2022 10:00,2197,55.83383101,0.589710102,0,Other,Customer 1147,59,Address 1147,6232.21166,5/27/2022,0,Merchant 2197,Location 2197
636,81.49217872,1234,1/27/2022 11:00,2391,48.97803759,0.860162614,0,Food,Customer 1234,18,Address 1234,6737.496078,8/22/2022,0,Merchant 2391,Location 2391
637,27.77692981,1469,1/27/2022 12:00,2253,18.28940819,0.203641573,0,Other,Customer 1469,28,Address 1469,3017.781836,4/14/2023,0,Merchant 2253,Location 2253
638,99.87930231,1210,1/27/2022 13:00,2779,92.94283384,0.181264582,0,Food,Customer 1210,39,Address 1210,9316.953576,7/29/2022,0,Merchant 2779,Location 2779
639,62.42142695,1802,1/27/2022 14:00,2183,93.25937128,0.917046848,0,Other,Customer 1802,23,Address 1802,6791.878056,3/12/2024,0,Merchant 2183,Location 2183
640,87.31040282,1836,1/27/2022 15:00,2376,43.53731819,0.417110847,0,Food,Customer 1836,47,Address 1836,4018.773274,4/15/2024,0,Merchant 2376,Location 2376
641,30.98023905,1003,1/27/2022 16:00,2496,46.04417198,0.961552095,0,Travel,Customer 1003,40,Address 1003,1715.321989,1/3/2022,0,Merchant 2496,Location 2496
